sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
135,1,1,0.5828594419593289,3.8209999911487103,0.0,141.8359375
136,0,0,0.33948648359792044,3.7620000075548887,0.0,141.8359375
137,1,1,0.6049848831335356,4.219900001771748,97.7,141.8359375
138,0,0,0.4580453446303695,4.897499922662973,0.0,141.8359375
139,0,1,0.5237633559575042,4.318399936892092,0.0,141.8359375
140,1,1,0.5007066355075718,3.981799934990704,0.0,141.8359375
141,0,1,0.5850008801782741,7.963399984873831,0.0,141.8359375
142,0,0,0.4715436981082187,5.031400010921061,0.0,141.8359375
143,1,1,0.69235677341108,3.797000041231513,0.0,141.8359375
144,1,1,0.6892554184907402,4.689799970947206,0.0,141.8359375
145,0,0,0.46544085539816155,4.097700002603233,0.0,141.8359375
146,0,0,0.49951492172092005,4.057800048030913,0.0,141.8359375
147,1,1,0.726856032509823,3.734300029464066,0.0,141.8359375
148,1,0,0.49760730269329656,4.996899981051683,0.0,141.8359375
149,0,1,0.5579936860195832,4.188599996268749,0.0,141.8359375
150,0,0,0.3291861794364971,3.848200081847608,0.0,141.8359375
151,0,0,0.3027196620688163,3.80019994918257,0.0,141.8359375
152,1,1,0.6721666342955632,5.0873999716714025,0.0,141.8359375
153,0,0,0.43831619641722286,4.44479996804148,0.0,141.8359375
154,0,0,0.3549074362519724,4.157699993811548,0.0,141.8359375
155,1,1,0.5164338331913092,4.20630001462996,0.0,141.8359375
156,1,1,0.6616692018590555,4.838999942876399,0.0,141.8359375
157,0,0,0.40157892976498033,4.073900054208934,0.0,141.8359375
158,1,1,0.5423502344868332,4.121900070458651,0.0,141.8359375
159,0,0,0.37338984607024506,4.703200072981417,0.0,141.8359375
160,1,1,0.6917962545326969,4.349199938587844,0.0,141.8359375
161,1,1,0.6180741172639643,4.130300018005073,0.0,141.8359375
162,1,1,0.6913703496668338,3.8929999573156238,0.0,141.8359375
163,0,0,0.4799970262298703,5.282099940814078,0.0,141.8359375
164,1,0,0.49874282176034274,4.579100059345365,0.0,141.8359375
165,1,1,0.6697141985589248,3.87000001501292,0.0,141.8359375
166,0,1,0.6124897600436319,4.281200002878904,0.0,141.8359375
167,1,1,0.5402417855644048,4.713099915534258,0.0,141.8359375
168,1,1,0.6949042116689176,3.997099935077131,0.0,141.8359375
169,1,1,0.6530184318805344,3.946900018490851,0.0,141.8359375
170,1,1,0.512728427900863,4.229599959217012,0.0,141.8359375
171,1,1,0.562000448309082,4.678500001318753,0.0,141.8359375
172,0,0,0.46232529851170756,8.760500000789762,0.0,141.8359375
173,1,1,0.6284704969911282,8.575899992138147,0.0,141.8359375
174,1,1,0.6384436635274794,4.684700048528612,0.0,141.8359375
175,0,1,0.525603528829546,4.117900040000677,0.0,141.8359375
176,1,1,0.5294131022789172,4.69069997780025,0.0,141.8359375
177,1,1,0.6189595416221607,3.9851999608799815,0.0,141.8359375
178,0,0,0.4535076590039232,3.7814000388607383,0.0,141.8359375
179,0,0,0.3772556572077802,4.102400038391352,0.0,141.8359375
180,0,1,0.5404022940391816,4.457799950614572,0.0,141.8359375
181,0,0,0.49985450630625883,4.19429992325604,0.0,141.8359375
182,0,1,0.5223684524263137,3.8861000211909413,0.0,141.8359375
183,0,0,0.3561612481609072,4.473400069400668,0.0,141.8359375
184,1,1,0.5849163951512483,5.563699989579618,0.0,141.8359375
185,0,1,0.5028943312792654,3.780700033530593,0.0,141.8359375
186,1,1,0.5015143313746194,3.8698000134900212,0.0,141.8359375
187,0,1,0.5628169588080858,5.916900001466274,0.0,141.8359375
188,1,1,0.5353955612899112,4.2897999519482255,0.0,141.8359375
189,0,0,0.37918948042325773,3.7918000016361475,0.0,141.8359375
190,0,0,0.45773251137863397,4.086000029928982,0.0,141.8359375
191,0,1,0.5468875301586414,5.2703000837937,0.0,141.8359375
192,1,1,0.5873612118124929,4.322699969634414,0.0,141.8359375
193,0,0,0.4543320009277629,3.9868999738246202,0.0,141.8359375
194,1,1,0.6162730038169112,4.593599936924875,0.0,141.8359375
